"b_p","M_0","V_0","K_0","R_0","b_q","b_a","p_S","p_H_cond_S","phi_E","phi_U","phi_S","h_V","gamma","N_0","E_0","z_0","C_0","social_distancing_start_time","quarantine_start_time","PCR_sens","sigma_M","beta_w_3","beta_w_2","beta_w_1","beta_w_0","g_0","g_F","sigma_epsilon","G_w_y_scaling","msg","iter_num","param_index","loglik","nfail","trace_num","loglist.se"
0.206896551724138,5,13,14,9.15328347774699,0.0535028520919672,0.508710558397753,0.997644225938595,0.118387756407332,1.09,1.09,0.2,0.125,188.684344647007,8e+06,14328.8943887296,5475.45035264281,0,17,22,0.9,0.404072836576986,0.01215073,0.9810086,-37.23481,229.4094,1183.3,0.1162005,109.1121,0.162,"mif1",1,113,-669.455219008292,,,0.00406422943467217
0.206896551724138,5,13,14,306.804337258794,0.0271320365866388,0.539483719021733,0.160228777238952,0.807466028870668,1.09,1.09,0.2,0.125,164.402332520833,8e+06,37513.1336980358,10273.3611375928,0,17,22,0.9,1.26229702751991,0.01215073,0.9810086,-37.23481,229.4094,1183.3,0.1162005,109.1121,0.162,"mif1",2,113,-758.173934982007,,,0.000220613918680792
0.206896551724138,5,13,14,9.56921303951072,0.0700153378938095,0.859361326525933,0.118527966596211,0.74281551029241,1.09,1.09,0.2,0.125,532.239018612141,8e+06,29228.130502891,3213.67110681486,0,17,22,0.9,0.297215590945321,0.01215073,0.9810086,-37.23481,229.4094,1183.3,0.1162005,109.1121,0.162,"mif1",1,114,-635.024545912008,,,0.00885221044762179
0.206896551724138,5,13,14,13.0791489796381,0.102525074628036,0.730435118561409,0.0650307416272426,0.633830481415991,1.09,1.09,0.2,0.125,83.3137707736477,8e+06,38785.922995427,7950.53676434161,0,17,22,0.9,0.293579109953157,0.01215073,0.9810086,-37.23481,229.4094,1183.3,0.1162005,109.1121,0.162,"mif1",2,114,-633.068661743982,,,0.00911162343705191
0.206896551724138,5,13,14,5.02814817500501,0.115305700452699,0.708573468491491,0.431251372253736,0.105820327023311,1.09,1.09,0.2,0.125,2.99331137772952,8e+06,450.891660619462,13539.0392279724,0,17,22,0.9,0.299405764926826,0.01215073,0.9810086,-37.23481,229.4094,1183.3,0.1162005,109.1121,0.162,"mif1",1,115,-640.795261516819,,,0.0156760223090236
0.206896551724138,5,13,14,16.2276335896718,0.125517421611993,0.528623883989489,0.0643684249732711,0.587132744168615,1.09,1.09,0.2,0.125,164.738806114203,8e+06,45094.9297870135,9924.49463809348,0,17,22,0.9,0.293214234733317,0.01215073,0.9810086,-37.23481,229.4094,1183.3,0.1162005,109.1121,0.162,"mif1",2,115,-636.32311367389,,,0.00989129327899955
0.206896551724138,5,13,14,4.81386734127735,0.12116202687314,0.665415306621426,0.393352673013185,0.134964977412252,1.09,1.09,0.2,0.125,5832.33104878641,8e+06,13482.8243717,8180.72802559683,0,17,22,0.9,0.279428216470174,0.01215073,0.9810086,-37.23481,229.4094,1183.3,0.1162005,109.1121,0.162,"mif1",1,116,-631.596570914259,,,0.0100716871033928
0.206896551724138,5,13,14,13.8094044372605,0.115941666568076,0.712185712722681,0.0634384205819282,0.588750061684216,1.09,1.09,0.2,0.125,92.9302848668989,8e+06,33358.5226286926,12108.3539200157,0,17,22,0.9,0.296036785251538,0.01215073,0.9810086,-37.23481,229.4094,1183.3,0.1162005,109.1121,0.162,"mif1",2,116,-638.304261134571,,,0.00902880366146974
0.206896551724138,5,13,14,7.59342558068275,0.142882148933366,0.263004662527233,0.228506627418302,0.142387271265521,1.09,1.09,0.2,0.125,329.690455897139,8e+06,33735.3912634733,11134.2807722964,0,17,22,0.9,0.281896497933247,0.01215073,0.9810086,-37.23481,229.4094,1183.3,0.1162005,109.1121,0.162,"mif1",1,117,-629.847915018024,,,0.012973495666433
0.206896551724138,5,13,14,9.2611180904954,0.122523022113656,0.924395631986087,0.0610389112351698,0.685524177715196,1.09,1.09,0.2,0.125,36.3152952648894,8e+06,65670.3900575083,6253.56595770058,0,17,22,0.9,0.291724663717039,0.01215073,0.9810086,-37.23481,229.4094,1183.3,0.1162005,109.1121,0.162,"mif1",2,117,-634.234544657704,,,0.00978308972499532
0.241379310344828,5,13,14,12.3705425253121,0.0525633391280599,0.763604513228597,0.158465438585161,0.668533790522007,1.09,1.09,0.2,0.125,36.6395511641546,8e+06,10330.3192496125,4363.76748527114,0,17,22,0.9,0.309128391636095,0.01215073,0.9810086,-37.23481,229.4094,1183.3,0.1162005,109.1121,0.162,"mif1",1,118,-639.905631427133,,,0.00904144893896325
0.241379310344828,5,13,14,9.27383932523881,0.146019948695847,0.181168140012643,0.186850414488308,0.142056182425053,1.09,1.09,0.2,0.125,2638.33856544073,8e+06,36309.6918886881,14293.1293839983,0,17,22,0.9,0.28187846168761,0.01215073,0.9810086,-37.23481,229.4094,1183.3,0.1162005,109.1121,0.162,"mif1",2,118,-631.445256674705,,,0.00793153230816453
0.241379310344828,5,13,14,53.2090098296695,0.361794284164372,0.413928250469008,0.565830266054381,0.893407787656545,1.09,1.09,0.2,0.125,558.89524450277,8e+06,30902.1036846423,655.781553792448,0,17,22,0.9,1.27300780905042,0.01215073,0.9810086,-37.23481,229.4094,1183.3,0.1162005,109.1121,0.162,"mif1",1,119,-757.570997851951,,,0.00161736272398655
0.241379310344828,5,13,14,9.05530676658858,0.155409445645457,0.199544355713681,0.166175416374122,0.183229259923136,1.09,1.09,0.2,0.125,45.109049076451,8e+06,53914.2041556716,9795.96551984948,0,17,22,0.9,0.280148293796383,0.01215073,0.9810086,-37.23481,229.4094,1183.3,0.1162005,109.1121,0.162,"mif1",2,119,-630.280744158621,,,0.0103765899768666
0.241379310344828,5,13,14,12.0833317827008,0.140292600070359,0.334701595954952,0.871618351578545,0.0451505244709323,1.09,1.09,0.2,0.125,82.0284353079833,8e+06,9204.93438713404,17231.4338312208,0,17,22,0.9,0.469900510259902,0.01215073,0.9810086,-37.23481,229.4094,1183.3,0.1162005,109.1121,0.162,"mif1",1,120,-687.163771982725,,,0.00609560608884892
0.241379310344828,5,13,14,48.1295825424102,0.142079795592865,0.010587033304322,0.0763714187484386,0.551539928601193,1.09,1.09,0.2,0.125,79.1103385491016,8e+06,37709.0999167175,9842.44727147202,0,17,22,0.9,0.299444013700099,0.01215073,0.9810086,-37.23481,229.4094,1183.3,0.1162005,109.1121,0.162,"mif1",2,120,-634.918588438861,,,0.00691432256935319
0.241379310344828,5,13,14,4.34051013278955,0.131773548532353,0.839958690536135,0.240632775845099,0.120059748383348,1.09,1.09,0.2,0.125,117.353059181381,8e+06,16568.9670060522,17702.3531685066,0,17,22,0.9,0.287189688728015,0.01215073,0.9810086,-37.23481,229.4094,1183.3,0.1162005,109.1121,0.162,"mif1",1,121,-633.281107339718,,,0.00879257370989115
0.241379310344828,5,13,14,13.9350922638113,0.116396581763639,0.608458189608109,0.0633969610507696,0.637140066813638,1.09,1.09,0.2,0.125,1005.71089369575,8e+06,47976.7433250166,7783.56653673327,0,17,22,0.9,0.290402250780916,0.01215073,0.9810086,-37.23481,229.4094,1183.3,0.1162005,109.1121,0.162,"mif1",2,121,-632.647866796409,,,0.00435652123444598
0.241379310344828,5,13,14,15.5184477870451,0.077406145057299,0.482670354375263,0.0921359682734994,0.700271626411215,1.09,1.09,0.2,0.125,297.630493370658,8e+06,31123.0276531949,4551.40882646059,0,17,22,0.9,0.29819323358968,0.01215073,0.9810086,-37.23481,229.4094,1183.3,0.1162005,109.1121,0.162,"mif1",1,122,-635.82946733319,,,0.00982180640025502
0.241379310344828,5,13,14,13.5026909590626,0.138866016718051,0.586917156408753,0.0603639555647946,0.637465439254445,1.09,1.09,0.2,0.125,10.6233503423618,8e+06,59993.0686517501,8732.75551848369,0,17,22,0.9,0.29507341402966,0.01215073,0.9810086,-37.23481,229.4094,1183.3,0.1162005,109.1121,0.162,"mif1",2,122,-634.686501934655,,,0.0101690004666332
0.241379310344828,5,13,14,11.2090017792561,0.114224757598552,0.911368458385799,0.0635994518953426,0.588650681918515,1.09,1.09,0.2,0.125,179.454037634189,8e+06,31557.1561676341,12399.4307447432,0,17,22,0.9,0.294990027030901,0.01215073,0.9810086,-37.23481,229.4094,1183.3,0.1162005,109.1121,0.162,"mif1",1,123,-638.715352233389,,,0.00632113045361905
0.241379310344828,5,13,14,10.1635866049984,0.0422162636511728,0.661019739131469,0.934604468453536,0.15570824474937,1.09,1.09,0.2,0.125,93.033725849137,8e+06,1732.56588729619,7390.24487207668,0,17,22,0.9,0.457109469193458,0.01215073,0.9810086,-37.23481,229.4094,1183.3,0.1162005,109.1121,0.162,"mif1",2,123,-670.061635464483,,,0.00377628208202025
0.241379310344828,5,13,14,408.638237362438,0.201923807295777,0.766983122670158,0.235436899511463,0.517648720613444,1.09,1.09,0.2,0.125,71.2009351972754,8e+06,18495.0760213206,6121.52009535886,0,17,22,0.9,1.25783044248364,0.01215073,0.9810086,-37.23481,229.4094,1183.3,0.1162005,109.1121,0.162,"mif1",1,124,-757.003786904079,,,0.000323369587322015
0.241379310344828,5,13,14,271.441177811742,0.448555512797196,0.987780871721278,0.507142794557953,0.24491888740801,1.09,1.09,0.2,0.125,206.861420033546,8e+06,46456.780842906,8136.96731410147,0,17,22,0.9,1.26563483949349,0.01215073,0.9810086,-37.23481,229.4094,1183.3,0.1162005,109.1121,0.162,"mif1",2,124,-757.823005027421,,,0.000237157789506309
0.241379310344828,5,13,14,14.1477705122444,0.0966649461346779,0.640370070739868,0.0700589037703605,0.624484442344897,1.09,1.09,0.2,0.125,32.939794124793,8e+06,37980.740003603,6957.34728393013,0,17,22,0.9,0.292991155399955,0.01215073,0.9810086,-37.23481,229.4094,1183.3,0.1162005,109.1121,0.162,"mif1",1,125,-633.362916155012,,,0.00940707362781146
0.241379310344828,5,13,14,7.40046053328875,0.0793034769889112,0.886033443314931,0.172807657005345,0.820581573311266,1.09,1.09,0.2,0.125,52.3407402129268,8e+06,28347.4958117166,1558.80892804716,0,17,22,0.9,0.294584230689723,0.01215073,0.9810086,-37.23481,229.4094,1183.3,0.1162005,109.1121,0.162,"mif1",2,125,-635.969173329514,,,0.00751783822966249
0.241379310344828,5,13,14,9.31391231908092,0.143138916519658,0.148515087200234,0.207171193985538,0.147085096711464,1.09,1.09,0.2,0.125,906.509651062703,8e+06,32117.8358365358,12870.8841934095,0,17,22,0.9,0.280162574882836,0.01215073,0.9810086,-37.23481,229.4094,1183.3,0.1162005,109.1121,0.162,"mif1",1,126,-635.32759004095,,,0.0118814637131753
0.241379310344828,5,13,14,8.61159281068488,0.157826272628012,0.28689717194181,0.140303281885461,0.208193155210463,1.09,1.09,0.2,0.125,8.90955843437645,8e+06,65129.8841978177,9783.18481571958,0,17,22,0.9,0.277746917895229,0.01215073,0.9810086,-37.23481,229.4094,1183.3,0.1162005,109.1121,0.162,"mif1",2,126,-628.313677469298,,,0.00876793428938955
0.241379310344828,5,13,14,21.1681513550573,0.0605238255535023,0.249145240269233,0.157701456835337,0.684462279615808,1.09,1.09,0.2,0.125,47.6138338265738,8e+06,14780.9992374888,3433.45499627149,0,17,22,0.9,0.301197979690818,0.01215073,0.9810086,-37.23481,229.4094,1183.3,0.1162005,109.1121,0.162,"mif1",1,127,-641.432480517866,,,0.0087803329345235
0.241379310344828,5,13,14,4.50444568285269,0.150080481651396,0.903472900927954,0.116034474232038,0.176093117428168,1.09,1.09,0.2,0.125,9.81625859272787,8e+06,69056.7885772109,15300.2443309807,0,17,22,0.9,0.279035833086145,0.01215073,0.9810086,-37.23481,229.4094,1183.3,0.1162005,109.1121,0.162,"mif1",2,127,-629.540307887989,,,0.00859677964642405
0.241379310344828,5,13,14,4.68049452879104,0.0894180198401147,0.914778880294549,0.9664740699036,0.176295041601406,1.09,1.09,0.2,0.125,124.342061020393,8e+06,51103.9923585589,8738.78651728287,0,17,22,0.9,0.444374042773635,0.01215073,0.9810086,-37.23481,229.4094,1183.3,0.1162005,109.1121,0.162,"mif1",1,128,-675.562394510624,,,0.00473171504077713
0.241379310344828,5,13,14,491.335192889295,0.368508101125547,0.146903716835188,0.438193477025828,0.303283430945761,1.09,1.09,0.2,0.125,443.017662245578,8e+06,21077.3493545481,16112.7308046,0,17,22,0.9,1.27252915924545,0.01215073,0.9810086,-37.23481,229.4094,1183.3,0.1162005,109.1121,0.162,"mif1",2,128,-759.156185093831,,,0.000260139459739119
0.241379310344828,5,13,14,4.12205394212912,0.127926615041642,0.0387916353647389,0.778261629278982,0.124569934069051,1.09,1.09,0.2,0.125,466.393588397837,8e+06,9292.07569317107,3811.292314035,0,17,22,0.9,0.28143873524206,0.01215073,0.9810086,-37.23481,229.4094,1183.3,0.1162005,109.1121,0.162,"mif1",1,129,-630.950531787964,,,0.0100838990506454
0.241379310344828,5,13,14,10.0396032893651,0.0567739355514214,0.117496993722806,0.989862141115688,0.0641508075177717,1.09,1.09,0.2,0.125,94.6421897137694,8e+06,12738.3142478244,7454.79938037594,0,17,22,0.9,0.482692612571204,0.01215073,0.9810086,-37.23481,229.4094,1183.3,0.1162005,109.1121,0.162,"mif1",2,129,-750.746900056151,,,0.00297879502839573
0.241379310344828,5,13,14,50.5916930201145,0.0154542086731878,0.919775224713354,0.366518169332911,0.357876575937368,1.09,1.09,0.2,0.125,150.486549969716,8e+06,35788.4271963311,11790.9950338434,0,17,22,0.9,1.2824598619315,0.01215073,0.9810086,-37.23481,229.4094,1183.3,0.1162005,109.1121,0.162,"mif1",1,130,-758.774093332146,,,0.000334190114890707
0.241379310344828,5,13,14,4.10187445759485,0.118453750086338,0.861627340201422,0.508816044127577,0.104136328174618,1.09,1.09,0.2,0.125,78.9950042513868,8e+06,678.980988565789,12063.5808189288,0,17,22,0.9,0.294618788601068,0.01215073,0.9810086,-37.23481,229.4094,1183.3,0.1162005,109.1121,0.162,"mif1",2,130,-640.528489541905,,,0.0217855777257995
0.241379310344828,5,13,14,12.4577815484546,0.0896193735519972,0.79245970029225,0.0708235660947585,0.63505970853252,1.09,1.09,0.2,0.125,116.440519871329,8e+06,35135.7101466145,6938.79782953936,0,17,22,0.9,0.293262455260302,0.01215073,0.9810086,-37.23481,229.4094,1183.3,0.1162005,109.1121,0.162,"mif1",1,131,-635.990383711931,,,0.0105747878508393
0.241379310344828,5,13,14,5.62720915441169,0.121751432838279,0.428422116715644,0.395634491273238,0.0977788020956041,1.09,1.09,0.2,0.125,21.6912047092873,8e+06,465.657832258387,16723.3494248673,0,17,22,0.9,0.296936520124743,0.01215073,0.9810086,-37.23481,229.4094,1183.3,0.1162005,109.1121,0.162,"mif1",2,131,-641.424076466045,,,0.00742555296642319
0.241379310344828,5,13,14,12.3373732687945,0.118051311441961,0.723764712683757,0.0611927693441996,0.654450976084226,1.09,1.09,0.2,0.125,3024.58590703712,8e+06,48129.4178074986,8044.08980425315,0,17,22,0.9,0.293257826701254,0.01215073,0.9810086,-37.23481,229.4094,1183.3,0.1162005,109.1121,0.162,"mif1",1,132,-635.538133960604,,,0.0105907887525177
0.241379310344828,5,13,14,4.58274313813079,0.131812587557631,0.272274191992418,0.618582247086941,0.185415098104182,1.09,1.09,0.2,0.125,12.9860612253183,8e+06,15813.6496232518,2586.97679015423,0,17,22,0.9,0.280699938485082,0.01215073,0.9810086,-37.23481,229.4094,1183.3,0.1162005,109.1121,0.162,"mif1",2,132,-629.156813192169,,,0.0105873919379346
0.241379310344828,5,13,14,28.2712351449977,0.0559538187811862,0.232245846683224,0.130008932552553,0.578649156573482,1.09,1.09,0.2,0.125,1137.46914315964,8e+06,7627.07126806229,6937.55606331575,0,17,22,0.9,0.320460051113935,0.01215073,0.9810086,-37.23481,229.4094,1183.3,0.1162005,109.1121,0.162,"mif1",1,133,-646.442216950366,,,0.00866867255061475
0.241379310344828,5,13,14,12.0639182985204,0.122097115548006,0.792289633532452,0.0627514484653512,0.585822368152205,1.09,1.09,0.2,0.125,125.831810372869,8e+06,36332.740096096,11693.7901372702,0,17,22,0.9,0.294988273111265,0.01215073,0.9810086,-37.23481,229.4094,1183.3,0.1162005,109.1121,0.162,"mif1",2,133,-633.901897556557,,,0.0060606913076258
0.241379310344828,5,13,14,9.01074241149662,0.125948649572116,0.996295256557959,0.0607582462446593,0.646176002262646,1.09,1.09,0.2,0.125,162.516154985182,8e+06,58046.270018497,7459.7033494653,0,17,22,0.9,0.292653960234515,0.01215073,0.9810086,-37.23481,229.4094,1183.3,0.1162005,109.1121,0.162,"mif1",1,134,-633.572840695396,,,0.00666415963498387
0.275862068965517,5,13,14,10.8583994308822,0.0497126970007368,0.954192822171891,0.155611613403697,0.621985717231165,1.09,1.09,0.2,0.125,1333.50547650926,8e+06,8863.74461972478,4655.09687826454,0,17,22,0.9,0.310230533508119,0.01215073,0.9810086,-37.23481,229.4094,1183.3,0.1162005,109.1121,0.162,"mif1",2,134,-644.314483575091,,,0.0161961931499683
0.275862068965517,5,13,14,7.48260706171413,0.158917495029461,0.341472740811654,0.140758187874387,0.146260542580226,1.09,1.09,0.2,0.125,185.570149986546,8e+06,54497.7091775004,17138.3978510709,0,17,22,0.9,0.273325455729287,0.01215073,0.9810086,-37.23481,229.4094,1183.3,0.1162005,109.1121,0.162,"mif1",1,135,-629.195297566244,,,0.00958873221634553
0.275862068965517,5,13,14,10.407221131975,0.102289278143673,0.985054677997114,0.0659623434697434,0.607675061348771,1.09,1.09,0.2,0.125,33.3051897787657,8e+06,31351.5541898403,9970.45068375493,0,17,22,0.9,0.297031477285498,0.01215073,0.9810086,-37.23481,229.4094,1183.3,0.1162005,109.1121,0.162,"mif1",2,135,-634.207301774289,,,0.00805307772295087
0.275862068965517,5,13,14,11.5793909238157,0.168745223626641,0.0730957707203166,0.156937468053425,0.19759117958906,1.09,1.09,0.2,0.125,1911.8695936312,8e+06,57067.9112701899,9337.41682055919,0,17,22,0.9,0.280550017991874,0.01215073,0.9810086,-37.23481,229.4094,1183.3,0.1162005,109.1121,0.162,"mif1",1,136,-628.52705309289,,,0.0136963809328746
0.275862068965517,5,13,14,8.06921660802909,0.0714866980535434,0.646423489224872,0.956105014545497,0.0783349097773246,1.09,1.09,0.2,0.125,138.345107936128,8e+06,11242.3777322724,16770.9289426864,0,17,22,0.9,0.479606398901591,0.01215073,0.9810086,-37.23481,229.4094,1183.3,0.1162005,109.1121,0.162,"mif1",2,136,-701.581928972749,,,0.00388057824558069
0.275862068965517,5,13,14,13.0159123122727,0.162691396849736,0.014232904781481,0.176070512667257,0.161216079667695,1.09,1.09,0.2,0.125,54.0622167662367,8e+06,45505.1161406251,11927.138694891,0,17,22,0.9,0.278228184625613,0.01215073,0.9810086,-37.23481,229.4094,1183.3,0.1162005,109.1121,0.162,"mif1",1,137,-628.775722660747,,,0.0101861555220866
0.275862068965517,5,13,14,10.0409185457398,0.0832649520566401,0.872214892964926,0.0802117138079461,0.71536398851032,1.09,1.09,0.2,0.125,579.38289458941,8e+06,37901.3448687747,4660.15980310278,0,17,22,0.9,0.289108129696421,0.01215073,0.9810086,-37.23481,229.4094,1183.3,0.1162005,109.1121,0.162,"mif1",2,137,-634.386115882998,,,0.00543437134243018
0.275862068965517,5,13,14,4.07353069827222,0.128290423401771,0.913419724185681,0.277756495985272,0.14472771148753,1.09,1.09,0.2,0.125,3094.89858844675,8e+06,19257.6192662987,11338.9287831715,0,17,22,0.9,0.282742393655208,0.01215073,0.9810086,-37.23481,229.4094,1183.3,0.1162005,109.1121,0.162,"mif1",1,138,-631.444967501907,,,0.00770584871429147
0.275862068965517,5,13,14,760.472354554872,0.205627135129347,0.0227490385783458,0.836446697003514,0.144103878017699,1.09,1.09,0.2,0.125,48.4897651403105,8e+06,36403.9885207744,6551.9030363414,0,17,22,0.9,1.27063543027589,0.01215073,0.9810086,-37.23481,229.4094,1183.3,0.1162005,109.1121,0.162,"mif1",2,138,-757.463597140184,,,0.000749331934261887
0.275862068965517,5,13,14,13.5138323640521,0.127827679263795,0.62856144491467,0.0617532381148001,0.620356984268084,1.09,1.09,0.2,0.125,12.6084145454934,8e+06,48076.6858350645,8723.69177603856,0,17,22,0.9,0.291244566880227,0.01215073,0.9810086,-37.23481,229.4094,1183.3,0.1162005,109.1121,0.162,"mif1",1,139,-633.25470274544,,,0.00661642558006253
0.275862068965517,5,13,14,12.8447673325793,0.120598261484532,0.741605998438502,0.0660391654616814,0.560833055783547,1.09,1.09,0.2,0.125,3098.96667644054,8e+06,35593.261922027,11729.676113431,0,17,22,0.9,0.292218248484542,0.01215073,0.9810086,-37.23481,229.4094,1183.3,0.1162005,109.1121,0.162,"mif1",2,139,-639.414145502082,,,0.00658310597476395
0.275862068965517,5,13,14,3.10410505681664,0.132350933211402,0.987767181124298,0.982099117273012,0.0865149526298618,1.09,1.09,0.2,0.125,90.7226303047209,8e+06,2325.5109906006,6766.26577021817,0,17,22,0.9,0.291386528793335,0.01215073,0.9810086,-37.23481,229.4094,1183.3,0.1162005,109.1121,0.162,"mif1",1,140,-638.0024410375,,,0.0105186281711905
0.275862068965517,5,13,14,28.8515342136795,0.123437817941544,0.0256101128031255,0.0994374801100259,0.762161393421831,1.09,1.09,0.2,0.125,93.4918629943706,8e+06,43457.4389041828,3159.67333243291,0,17,22,0.9,0.287863195640375,0.01215073,0.9810086,-37.23481,229.4094,1183.3,0.1162005,109.1121,0.162,"mif1",2,140,-636.365040531149,,,0.00711708623629554
0.275862068965517,5,13,14,219.93173582935,0.22817711817288,0.985180869430379,0.833382574070218,0.145404580005934,1.09,1.09,0.2,0.125,465.428101695453,8e+06,36442.6845803797,9785.31043719038,0,17,22,0.9,1.26843719592608,0.01215073,0.9810086,-37.23481,229.4094,1183.3,0.1162005,109.1121,0.162,"mif1",1,141,-758.062848441687,,,0.000262642684503518
